ID Number,City Name,State,Depth,Excecution Time,Cost,Nodes Expanded
0954940,North Haven CDP,Connecticut,5,0.00498652458190918,104.1417651776095,302
0955725,Northwest Harwinton CDP,Connecticut,6,0.002991914749145508,117.4550148949816,221
0955990,Norwalk city,Connecticut,6,0.025975465774536133,135.9592684000832,873
0956200,Norwich city,Connecticut,3,0.0019943714141845703,63.298353578336,144
0956690,Oakville CDP,Connecticut,6,0.00399017333984375,117.22087572889839,234
0956900,Old Greenwich CDP,Connecticut,7,0.024933338165283203,149.06025921607122,786
0957180,Old Mystic CDP,Connecticut,3,0.001997709274291992,59.1713103704179,121
0957390,Old Saybrook Center CDP,Connecticut,4,0.0009951591491699219,79.49221226913687,127
0957670,Orange CDP,Connecticut,5,0.01196599006652832,114.0812225162468,420
0958520,Oxoboxo River CDP,Connecticut,3,0.0019953250885009766,64.4902819298092,131
0959140,Pawcatuck CDP,Connecticut,3,0.001995086669921875,54.9622462488667,111
0959210,Pemberwick CDP,Connecticut,7,0.02688455581665039,150.8921440129906,803
0960090,Plainfield Village CDP,Connecticut,3,0.0019943714141845703,52.93875398126052,151
0961730,Poquonock Bridge CDP,Connecticut,3,0.0009975433349609375,60.46676217209399,122
0961870,Portland CDP,Connecticut,4,0.0019943714141845703,92.79009775226419,101
0962640,Putnam CDP,Connecticut,3,0.001995086669921875,53.50242107042442,167
0963270,Quinebaug CDP,Connecticut,3,0.0009968280792236328,56.332442762063394,173
0963900,Ridgefield CDP,Connecticut,6,0.020943880081176758,137.458508500116,610
0964530,Riverside CDP,Connecticut,7,0.02792525291442871,147.1551931282325,793
0965230,Rockville CDP,Connecticut,4,0.0019953250885009766,81.9640659385359,99
0966455,Salmon Brook CDP,Connecticut,5,0.0019941329956054688,99.05862900611942,205
0967050,Saybrook Manor CDP,Connecticut,4,0.001994609832763672,81.90794864221519,123
0967890,Sharon CDP,Connecticut,6,0.008976221084594727,136.7075300294577,456
0968100,Shelton city,Connecticut,6,0.016954421997070312,120.0701113582575,444
0968450,Sherwood Manor CDP,Connecticut,4,0.0019960403442382812,89.776196816127,98
0969010,Simsbury Center CDP,Connecticut,5,0.001992940902709961,100.00511016450272,216
0969150,Somers CDP,Connecticut,4,0.0019953250885009766,83.8788279442935,107
0969990,South Coventry CDP,Connecticut,4,0.0019941329956054688,72.1086063059423,135
0971040,Southport CDP,Connecticut,6,0.02094411849975586,128.4607580566926,584
0971250,South Windham CDP,Connecticut,3,0.001995086669921875,69.14730335165929,143
0971460,Southwood Acres CDP,Connecticut,4,0.0009970664978027344,90.8189815013618,95
0971530,South Woodstock CDP,Connecticut,3,0.001994609832763672,56.7703501880259,164
0972300,Stafford Springs CDP,Connecticut,4,0.0019953250885009766,78.1660909250117,130
0973000,Stamford city,Connecticut,6,0.02692723274230957,142.31467045888581,808
0973700,Stonington borough,Connecticut,3,0.001995086669921875,57.758332099525504,112
0973980,Storrs CDP,Connecticut,4,0.001994609832763672,71.16433772516942,137
0974260,Stratford CDP,Connecticut,6,0.01695418357849121,120.7595866659464,482
0974655,Suffield Depot CDP,Connecticut,5,0.002992391586303711,94.13708174145944,223
0975100,Tariffville CDP,Connecticut,5,0.0029921531677246094,100.65725628963634,216
0975200,Terramuggus CDP,Connecticut,4,0.0019943714141845703,84.3764135459507,113
0975240,Terryville CDP,Connecticut,6,0.003989458084106445,115.048074968317,218
0975660,Thomaston CDP,Connecticut,6,0.0029916763305664062,118.92247832012069,218
0975940,Thompsonville CDP,Connecticut,4,0.0019948482513427734,91.55748141593881,96
0976500,Torrington city,Connecticut,6,0.002991914749145508,118.6478541786425,245
0977270,Trumbull CDP,Connecticut,6,0.018949031829833984,123.8913694130605,518
0978880,Wallingford Center CDP,Connecticut,5,0.004987001419067383,101.9614083745578,293
0980000,Waterbury city,Connecticut,6,0.004986763000488281,113.86909741761824,243
0980210,Waterford CDP,Connecticut,3,0.001995086669921875,67.1599397280907,122
0980420,Watertown CDP,Connecticut,6,0.07779169082641602,119.06786413232581,245
0980630,Wauregan CDP,Connecticut,3,0.001995563507080078,51.197775095243124,144
0980770,Weatogue CDP,Connecticut,5,0.002991199493408203,103.7284432171265,209
0981750,Westbrook Center CDP,Connecticut,4,0.001994609832763672,83.8756320559016,116
0982660,West Hartford CDP,Connecticut,5,0.002991914749145508,94.60497272077534,218
0982800,West Haven city,Connecticut,5,0.010970592498779297,111.12449580890339,382
0983570,Westport CDP,Connecticut,6,0.02094411849975586,132.5456589434078,575
0983990,West Simsbury CDP,Connecticut,5,0.002991914749145508,103.6344670059504,203
0984970,Wethersfield CDP,Connecticut,5,0.002992391586303711,90.89309071884554,252
0985810,Willimantic CDP,Connecticut,4,0.0029916763305664062,71.92190661505795,133
0986380,Wilton Center CDP,Connecticut,6,0.02094435691833496,134.63784101442042,609
0987140,Windsor Locks CDP,Connecticut,5,0.0019941329956054688,92.26412093319924,245
0987350,Winsted CDP,Connecticut,6,0.003989219665527344,115.5878710703316,222
0987980,Woodbury Center CDP,Connecticut,6,0.007978439331054688,121.8457218971106,305
0988050,Woodmont borough,Connecticut,5,0.011968135833740234,112.970486837415,418
2301360,Anson CDP,Maine,11,0.005983829498291016,240.715695097735,511
2302060,Auburn city,Maine,8,0.003988742828369141,179.6952154005075,419
2302100,Augusta city,Maine,10,0.006023883819580078,203.56309073500728,400
2302795,Bangor city,Maine,12,0.007979393005371094,268.90804692554883,674
2302830,Bar Harbor CDP,Maine,13,0.0069408416748046875,278.3900591912666,589
2303355,Bath city,Maine,8,0.003989219665527344,178.42904079984157,332
2303950,Belfast city,Maine,11,0.005984067916870117,238.069493704528,503
2304685,Berwick CDP,Maine,5,0.001994609832763672,111.88437019052681,156
2304860,Biddeford city,Maine,6,0.0029921531677246094,135.4627491594792,232
2304965,Bingham CDP,Maine,12,0.007978200912475586,257.7567949000176,625
2305665,Blue Hill CDP,Maine,12,0.007981061935424805,251.2005045654807,612
2306085,Boothbay Harbor CDP,Maine,9,0.003983020782470703,189.927309786889,420
2306330,Bowdoinham CDP,Maine,8,0.00498652458190918,181.332158089448,415
2306925,Brewer city,Maine,13,0.008980751037597656,276.85188926683816,660
2307135,Bridgton CDP,Maine,8,0.002991914749145508,170.3715800734801,282
2308395,Brunswick CDP,Maine,8,0.003944873809814453,171.1804826786697,352
2308500,Brunswick Station CDP,Maine,8,0.0029916763305664062,173.0893471760761,344
2308780,Bucksport CDP,Maine,12,0.006981611251831055,257.8005221409292,584
2309690,Camden CDP,Maine,11,0.005984067916870117,228.30400107474213,532
2310320,Cape Neddick CDP,Maine,5,0.0019941329956054688,107.36194711883681,175
2311090,Casco CDP,Maine,8,0.003991127014160156,171.0146841635409,364
2311230,Castine CDP,Maine,11,0.005024433135986328,241.2262016771694,485
2312770,Chisholm CDP,Maine,10,0.0059833526611328125,215.5533660490039,506
2313435,Clinton CDP,Maine,11,0.005990028381347656,234.30305461956323,519
2314800,Cousins Island CDP,Maine,8,0.002999544143676758,159.64810842120914,259
2315500,Cumberland Center CDP,Maine,8,0.002034425735473633,159.81999887061988,261
2316200,Damariscotta CDP,Maine,9,0.004942893981933594,195.6453770029666,383
2317495,Dexter CDP,Maine,12,0.0069811344146728516,259.620551825927,608
2317705,Dixfield CDP,Maine,10,0.005983591079711914,208.99207564776577,489
2318230,Dover-Foxcroft CDP,Maine,13,0.007025718688964844,276.3716173522685,579
2321065,East Millinocket CDP,Maine,15,0.022939682006835938,329.80406442825165,1098
2323200,Ellsworth city,Maine,12,0.006983041763305664,265.01927805570523,587
2324285,Fairfield CDP,Maine,10,0.006939888000488281,225.6424876071205,550
2324480,Falmouth CDP,Maine,7,0.002991914749145508,153.547557142331,259
2324530,Falmouth Foreside CDP,Maine,7,0.0029921531677246094,155.310356597263,260
2324635,Farmingdale CDP,Maine,9,0.003989458084106445,193.4999246341084,396
2324740,Farmington CDP,Maine,11,0.005983829498291016,222.085672481496,543
2326490,Freeport CDP,Maine,8,0.003988504409790039,165.1959609706129,371
2326875,Fryeburg CDP,Maine,8,0.004620790481567383,169.1148486177369,431
2327085,Gardiner city,Maine,9,0.003988981246948242,195.8711974245021,405
2328205,Gorham CDP,Maine,7,0.002992391586303711,150.4023390884922,276
2328835,Gray CDP,Maine,8,0.005030393600463867,165.69364390018657,365
2329500,Greenville CDP,Maine,13,0.005984306335449219,289.52739776210797,588
2330060,Guilford CDP,Maine,12,0.006981611251831055,267.7684638661222,601
2330550,Hallowell city,Maine,9,0.004987239837646484,198.2685859243773,383
2330760,Hampden CDP,Maine,12,0.006979942321777344,271.3286951607646,602
2331705,Hartland CDP,Maine,11,0.006980419158935547,244.74845814828572,615
2334225,Howland CDP,Maine,14,0.01300811767578125,304.1300941692973,818
2336500,Kennebunk CDP,Maine,6,0.002995014190673828,127.11424254043139,271
2336710,Kennebunkport CDP,Maine,6,0.0035750865936279297,129.96352703527668,249
2337235,Kittery CDP,Maine,5,0.0029921531677246094,105.6319795332264,219
2337375,Kittery Point CDP,Maine,5,0.0019943714141845703,106.8757208939308,225
2337795,Lake Arrowhead CDP,Maine,7,0.002991914749145508,144.7773227305634,337
2338740,Lewiston city,Maine,8,0.003989219665527344,180.0990202873487,419
2339440,Lincoln CDP,Maine,14,0.022665739059448242,313.2043715017969,1040
2340105,Lisbon Falls CDP,Maine,8,0.003989696502685547,176.17173039207518,345
2340350,Little Falls CDP,Maine,7,0.003985404968261719,153.4645404888303,279
2340470,Littlejohn Island CDP,Maine,8,0.0029959678649902344,160.29260719094336,259
2340735,Livermore Falls CDP,Maine,10,0.003998994827270508,210.88986658106057,402
2342625,Madison CDP,Maine,11,0.007021188735961914,240.4404186880285,515
2344620,Mechanic Falls CDP,Maine,8,0.004986763000488281,178.7329398799711,336
2345250,Mexico CDP,Maine,10,0.00498652458190918,209.07019460551098,489
2345635,Milford CDP,Maine,13,0.014960527420043945,280.5996853176878,847
2345845,Millinocket CDP,Maine,15,0.023971080780029297,334.14131759049894,1098
2345985,Milo CDP,Maine,13,0.007984161376953125,289.86206370288,656
2348050,Naples CDP,Maine,8,0.003988981246948242,161.74167417128638,279
2348610,Newcastle CDP,Maine,9,0.003990650177001953,195.9220218831883,396
2349100,Newport CDP,Maine,11,0.006993532180786133,245.6083004671274,619
2349800,Norridgewock CDP,Maine,11,0.0049784183502197266,237.6680420071523,502
2350290,North Berwick CDP,Maine,6,0.0019953250885009766,118.74042499982124,129
2353685,North Windham CDP,Maine,8,0.0029914379119873047,160.0653045010903,270
2353965,Norway CDP,Maine,9,0.004987001419067383,185.26953957935962,444
2354525,Oakland CDP,Maine,10,0.005983114242553711,221.3820948898993,543
2355120,Old Orchard Beach CDP,Maine,7,0.001993894577026367,141.55411612056471,241
2355225,Old Town city,Maine,13,0.007977962493896484,281.5300904517529,650
2355575,Orono CDP,Maine,13,0.013962507247924805,275.5033482161642,844
2356240,Oxford CDP,Maine,8,0.003989696502685547,181.4167541198377,362
2358970,Pittsfield CDP,Maine,11,0.005938291549682617,242.2933374905773,508
2360545,Portland city,Maine,7,0.0030298233032226562,152.0063403009874,273
2361735,Randolph CDP,Maine,9,0.003988742828369141,200.03766445512682,395
2362610,Richmond CDP,Maine,9,0.0049877166748046875,189.9018807317627,415
2363590,Rockland city,Maine,10,0.005983114242553711,219.6796113513389,537
2364255,Rumford CDP,Maine,10,0.004984855651855469,202.92402232150647,407
2364675,Saco city,Maine,6,0.002991914749145508,138.2068158048198,241
2365725,Sanford CDP,Maine,6,0.0029921531677246094,126.2067010534735,330
2366110,Scarborough CDP,Maine,7,0.002991914749145508,146.33359907474397,295
2366600,Searsport CDP,Maine,12,0.006981611251831055,247.8668453096777,612
2368875,Skowhegan CDP,Maine,11,0.005984067916870117,239.6838449397521,504
2370660,South Eliot CDP,Maine,5,0.0019943714141845703,107.79329442150791,217
2371780,South Paris CDP,Maine,9,0.0044956207275390625,184.80609649205073,443
2371990,South Portland city,Maine,7,0.00405120849609375,149.2847162669206,274
2372200,South Sanford CDP,Maine,6,0.0019953250885009766,122.50683427019048,308
2372830,Southwest Harbor CDP,Maine,12,0.007978439331054688,269.2107378265494,589
2372900,South Windham CDP,Maine,7,0.0029921531677246094,153.9981152501159,270
2373285,Springvale CDP,Maine,6,0.002971172332763672,128.30508173405178,316
2373635,Standish CDP,Maine,7,0.0030128955841064453,152.0696991699291,276
2373985,Steep Falls CDP,Maine,7,0.0029897689819335938,154.1361681548783,284
2376330,Thomaston CDP,Maine,10,0.00598454475402832,216.51927845307802,537
2376925,Topsham CDP,Maine,8,0.003971576690673828,175.55132944183208,347
2378220,Unity CDP,Maine,11,0.005006074905395508,239.1838122421769,504
2379515,Waldoboro CDP,Maine,10,0.003977775573730469,200.56478059511653,405
2380740,Waterville city,Maine,10,0.0069811344146728516,221.7479837144209,543
2382105,Westbrook city,Maine,7,0.0029921531677246094,151.9255281782652,280
2383330,West Kennebunk CDP,Maine,6,0.0029926300048828125,126.93419056261219,270
2385815,Wilton CDP,Maine,10,0.0059816837310791016,222.1735923132094,482
2386480,Winslow CDP,Maine,10,0.00498652458190918,222.5290997678887,541
2386620,Winter Harbor CDP,Maine,13,0.006981372833251953,283.3379618801763,595
2386725,Winterport CDP,Maine,12,0.006981372833251953,257.0075457078758,610
2386935,Winthrop CDP,Maine,9,0.004986763000488281,195.55026188940587,383
2387040,Wiscasset CDP,Maine,9,0.003989219665527344,190.6515022177446,411
2387810,Yarmouth CDP,Maine,8,0.0029916763305664062,160.46285457212886,260
2388160,York Harbor CDP,Maine,5,0.0019953250885009766,109.1046046579498,206
2500135,Abington CDP,Massachusetts,2,0.0009968280792236328,31.76164567008097,18
2500530,Acushnet Center CDP,Massachusetts,1,0.0,2.29722824695839,89
2500590,Adams CDP,Massachusetts,7,0.00399017333984375,141.1070806680032,368
2500840,Agawam Town city,Massachusetts,5,0.0019915103912353516,95.58919249839144,217
2501260,Amesbury Town city,Massachusetts,4,0.0009975433349609375,83.3170565282493,116
2501360,Amherst Center CDP,Massachusetts,5,0.002992391586303711,97.76317710307694,244
2501430,Andover CDP,Massachusetts,3,0.0019958019256591797,69.7546613516694,172
2501640,Arlington CDP,Massachusetts,3,0.0019767284393310547,58.789604100061325,203
2502515,Athol CDP,Massachusetts,5,0.00301361083984375,96.46585226625399,298
2502690,Attleboro city,Massachusetts,2,0.0009932518005371094,33.26194309162407,26
2503040,Ayer CDP,Massachusetts,4,0.000997304916381836,74.36924920860523,171
2503355,Baldwinville CDP,Massachusetts,4,0.0010020732879638672,93.6124371389202,80
2503690,Barnstable Town city,Massachusetts,2,0.0009930133819580078,31.18057762972942,56
2503705,Barre CDP,Massachusetts,4,0.0009961128234863281,86.1278836846088,106
2504790,Belchertown CDP,Massachusetts,4,0.0009982585906982422,86.4745923892418,97
2504965,Bellingham CDP,Massachusetts,2,0.0009980201721191406,44.5061519847073,8
2505105,Belmont CDP,Massachusetts,3,0.000995635986328125,57.05813097828232,206
2505595,Beverly city,Massachusetts,3,0.0009529590606689453,62.544124291878305,173
2506050,Blandford CDP,Massachusetts,5,0.0030355453491210938,109.5838677922105,208
2506170,Bliss Corner CDP,Massachusetts,1,0.0010056495666503906,3.88790561442883,81
2507000,Boston city,Massachusetts,2,0.0009906291961669922,46.539917328676594,4
2507140,Bourne CDP,Massachusetts,1,0.0,17.3228585645193,69
2507385,Boxford CDP,Massachusetts,3,0.0019965171813964844,69.5399835669322,169
2507740,Braintree Town city,Massachusetts,2,0.0,37.7485070618323,14
2507945,Brewster CDP,Massachusetts,2,0.0,45.676496514577295,12
2508050,Bridgewater CDP,Massachusetts,1,0.0,22.5083049297312,45
2509000,Brockton city,Massachusetts,2,0.0009949207305908203,29.762395550909538,20
2509070,Brookfield CDP,Massachusetts,4,0.000997781753540039,78.82786453277632,136
2509210,Brookline CDP,Massachusetts,2,0.0,47.4731902961022,4
2509875,Burlington CDP,Massachusetts,3,0.001993417739868164,60.185203584994596,204
2510015,Buzzards Bay CDP,Massachusetts,1,0.0009987354278564453,17.8131722968701,71
2511000,Cambridge city,Massachusetts,3,0.000997304916381836,58.662135390500225,200
2512960,Chatham CDP,Massachusetts,3,0.0,51.57267057690779,86
2513205,Chelsea city,Massachusetts,3,0.002001523971557617,55.850811260663825,197
2513310,Cheshire CDP,Massachusetts,6,0.004935264587402344,135.16516964084758,347
2513450,Chester CDP,Massachusetts,6,0.002991914749145508,115.5825695154409,200
2513660,Chicopee city,Massachusetts,4,0.000997304916381836,91.5800100081444,88
2514430,Clinton CDP,Massachusetts,3,0.0019953250885009766,65.4809386254386,174
2514570,Cochituate CDP,Massachusetts,3,0.001993894577026367,55.89741438579792,211
2515340,Cordaville CDP,Massachusetts,3,0.000997304916381836,56.97219635411763,193
2516285,Danvers CDP,Massachusetts,3,0.0009963512420654297,63.3635747772601,175
2516530,Dedham CDP,Massachusetts,2,0.000997304916381836,43.5181511325797,8
2516635,Deerfield CDP,Massachusetts,6,0.001994609832763672,107.8481633871317,190
2516740,Dennis CDP,Massachusetts,2,0.000997304916381836,39.2427021864047,42
2516810,Dennis Port CDP,Massachusetts,2,0.0,42.061676926372,24
2516840,Devens CDP,Massachusetts,4,0.000997304916381836,75.57020294928505,167
2517370,Dover CDP,Massachusetts,2,0.0,46.1720278520402,6
2517860,Duxbury CDP,Massachusetts,2,0.0,30.904999495043903,40
2518595,East Brookfield CDP,Massachusetts,4,0.000997304916381836,76.07747043438891,141
2518840,East Dennis CDP,Massachusetts,2,0.0,41.2576682275331,26
2518875,East Douglas CDP,Massachusetts,3,0.0009970664978027344,51.01699531400304,185
2518980,East Falmouth CDP,Massachusetts,1,0.000997781753540039,20.6630966948168,61
2519370,Easthampton Town city,Massachusetts,5,0.0019941329956054688,99.31838934938853,213
2519400,East Harwich CDP,Massachusetts,2,0.0,47.9645020349833,8
2520310,East Pepperell CDP,Massachusetts,4,0.001995086669921875,78.28325087476213,136
2520380,East Sandwich CDP,Massachusetts,2,0.0,27.448254623009728,60
2521815,Essex CDP,Massachusetts,3,0.0019943714141845703,70.84573696178339,153
2521990,Everett city,Massachusetts,3,0.001995086669921875,56.530424110278425,198
2523000,Fall River city,Massachusetts,1,0.0009970664978027344,9.19613058766572,59
2523070,Falmouth CDP,Massachusetts,1,0.0,18.6196018187246,61
2523840,Fiskdale CDP,Massachusetts,3,0.0009975433349609375,68.531387739142,145
2523875,Fitchburg city,Massachusetts,4,0.000997304916381836,83.8808305438879,117
2524190,Forestdale CDP,Massachusetts,1,0.0,22.0971692690125,61
2524855,Foxborough CDP,Massachusetts,2,0.0,32.1923201663447,20
2524960,Framingham CDP,Massachusetts,3,0.0019948482513427734,56.37927795696453,209
2525172,Franklin Town city,Massachusetts,2,0.000997304916381836,43.4975774698055,10
2525485,Gardner city,Massachusetts,4,0.0009996891021728516,89.0414897749788,94
2526150,Gloucester city,Massachusetts,3,0.0009949207305908203,69.69427523977319,140
2526500,Granby CDP,Massachusetts,4,0.001994609832763672,91.8928038321751,94
2526780,Great Barrington CDP,Massachusetts,6,0.004986763000488281,134.9250221697994,400
2527100,Greenfield Town city,Massachusetts,6,0.0029921531677246094,110.90541104315801,192
2527147,Green Harbor-Cedar Crest CDP,Massachusetts,2,0.0,33.11343028178094,34
2527445,Groton CDP,Massachusetts,4,0.000997304916381836,75.45941581107209,154
2528460,Hanson CDP,Massachusetts,2,0.0009970664978027344,30.665845331262148,28
2529055,Harwich Center CDP,Massachusetts,2,0.0,45.788486382668395,18
2529090,Harwich Port CDP,Massachusetts,2,0.0,45.6705342675281,16
2529230,Hatfield CDP,Massachusetts,5,0.0019948482513427734,100.045128749548,216
2529405,Haverhill city,Massachusetts,4,0.001994609832763672,79.62297807412563,141
2530175,Hingham CDP,Massachusetts,2,0.0,40.0341010999611,10
2530420,Holbrook CDP,Massachusetts,2,0.0009970664978027344,33.8916072592922,14
2530630,Holland CDP,Massachusetts,3,0.000997781753540039,68.4214775958238,146
2530840,Holyoke city,Massachusetts,5,0.002991914749145508,96.31657417505352,215
2530980,Hopedale CDP,Massachusetts,2,0.0,48.0993579562152,4
2531050,Hopkinton CDP,Massachusetts,3,0.0029916763305664062,51.43562236766999,195
2531295,Housatonic CDP,Massachusetts,6,0.004987001419067383,134.18270159778012,396
2531575,Hudson CDP,Massachusetts,3,0.0009970664978027344,62.5323151592564,188
2531680,Hull CDP,Massachusetts,2,0.0,47.3469837339225,4
2531750,Huntington CDP,Massachusetts,5,0.0019948482513427734,108.59891210497071,217
2532275,Ipswich CDP,Massachusetts,3,0.0019948482513427734,70.69814846035649,149
2533185,Kingston CDP,Massachusetts,2,0.0,28.86629511170523,48
2534550,Lawrence city,Massachusetts,4,0.0019943714141845703,73.63067170793488,169
2534620,Lee CDP,Massachusetts,6,0.004987001419067383,127.6021314208268,395
2534935,Lenox CDP,Massachusetts,6,0.003989458084106445,130.49606997745872,385
2535075,Leominster city,Massachusetts,4,0.001994609832763672,77.88223016084528,147
2535250,Lexington CDP,Massachusetts,3,0.0019948482513427734,57.53035423872009,210
2536020,Littleton Common CDP,Massachusetts,3,0.000997304916381836,67.5647143005083,186
2536335,Longmeadow CDP,Massachusetts,4,0.0009970664978027344,89.8852534698924,101
2537000,Lowell city,Massachusetts,3,0.0019965171813964844,71.0959376806795,177
2537385,Lunenburg CDP,Massachusetts,4,0.001994609832763672,81.8903297073521,123
